arm,entry_date,exit_date,ticker,entry,stop,exit,realized,R,hold_days,reasons,sic2,group_n,group_rank,group_N,leader_rank_1m,leader_N_1m,leader_rank_3m,leader_N_3m,leader_rank_6m,leader_N_6m,etf,etf_rank,etf_N,dvol20,adr20
A1,2025-06-11,2025-06-12,MPC,165.87,162.56,162.3974,-159.54,-1.049,1,stop,29,3.0,,,256.0,480,172.0,478,142.0,474,XLE,10.0,11.0,372922650.149,0.02555486565551991
A1,2025-06-12,2025-06-13,NVDA,145.14,141.85,141.7081,-158.1,-1.043,1,stop,36,35.0,5.0,10.0,94.0,473,136.0,471,169.0,467,XLK,1.0,11.0,30372521359.738503,0.025999255636867342
A1,2025-06-16,2025-06-17,DASH,221.1,219.63,219.4104,-87.91,-1.149,1,stop,73,85.0,6.0,11.0,107.0,484,150.0,479,84.0,475,XLI,2.0,11.0,861092456.433,0.029832145978971415
A1,2025-06-16,2025-06-18,NVDA,145.14,143.2,143.0569,-162.87,-1.074,2,stop,36,36.0,5.0,11.0,183.0,484,161.0,479,153.0,475,XLK,1.0,11.0,29402628225.066505,0.02529630751503652
A1,2025-06-16,2025-06-18,SPOT,718.59,709.15,708.4408,-162.35,-1.075,2,stop,48,8.0,,,104.0,484,127.0,479,36.0,475,XLC,4.0,11.0,1186342187.8595,0.03083308008942126
A1,2025-06-16,2025-06-18,AMAT,175.97,172.79,172.6173,-160.73,-1.054,2,stop,36,36.0,5.0,11.0,290.0,484,210.0,479,168.0,475,XLK,1.0,11.0,1177651056.1225,0.024966429764117316
A1,2025-06-17,2025-06-20,CRWD,491.69,475.61,475.1391,-148.97,-1.03,3,stop,73,86.0,6.0,11.0,137.0,497,96.0,492,74.0,488,XLK,1.0,11.0,1960085695.8205001,0.0326963626060944
A1,2025-06-16,2025-06-23,DLTR,97.55,95.69,97.626,6.44,0.042,7,partial;stop,53,9.0,,,113.0,484,49.0,479,72.0,475,XLY,3.0,11.0,432989719.513,0.028961955868893045
A1,2025-06-18,2025-06-23,SMCI,44.87,42.79,42.7472,-154.95,-1.021,5,stop,35,21.0,8.0,12.0,359.0,503,194.0,497,133.0,494,XLK,1.0,11.0,1430892753.715,0.04741556088320367
A1,2025-06-20,2025-06-23,NVDA,146.32,142.72,142.3575,-166.47,-1.101,3,stop,36,40.0,5.0,11.0,161.0,506,122.0,501,161.0,498,XLK,1.0,11.0,28976424337.510998,0.024596844048273857
A1,2025-06-24,2025-06-26,SNOW,219.7,219.25,219.0308,-35.03,-1.482,2,stop,73,93.0,8.0,12.0,89.0,519,86.0,514,100.0,511,XLK,1.0,11.0,1022951756.5585,0.026535525694049718
A1,2025-06-27,2025-06-30,DLTR,100.84,98.63,98.5314,-163.61,-1.045,3,stop,53,8.0,,,169.0,539,77.0,534,90.0,531,XLY,4.0,11.0,472735905.9455,0.029085234274415873
A1,2025-06-24,2025-07-01,AVGO,265.7,258.77,267.452,75.53,0.254,7,partial;stop,36,39.0,5.0,12.0,173.0,519,96.0,514,181.0,511,XLK,1.0,11.0,6430966884.2515,0.02892242963743799
A1,2025-07-01,2025-07-02,CRWD,510.53,494.43,490.509,-380.4,-1.244,1,stop,73,99.0,7.0,13.0,184.0,551,112.0,547,87.0,544,XLK,1.0,11.0,2047625563.9889998,0.03152978557766313
A1,2025-07-03,2025-07-07,CRWD,517.14,500.15,499.6497,-314.76,-1.029,4,stop,73,100.0,6.0,13.0,391.0,584,137.0,580,84.0,577,XLK,1.0,11.0,1930677015.881,0.03284746312129881
A1,2025-07-03,2025-07-07,MCHP,73.9,72.94,72.8671,-167.96,-1.076,4,stop,36,44.0,2.0,13.0,104.0,584,90.0,580,141.0,577,XLK,1.0,11.0,633611800.053,0.029940423738407905
A1,2025-06-24,2025-07-10,NU,12.79,12.53,13.0138,198.25,0.841,16,partial;stop,61,18.0,1.0,12.0,304.0,519,257.0,514,183.0,511,XLF,6.0,11.0,688801227.227,0.03259122008519239
A1,2025-07-09,2025-07-10,AVGO,277.98,272.72,272.4473,-166.06,-1.052,1,stop,36,46.0,2.0,15.0,363.0,592,74.0,586,197.0,583,XLK,1.0,11.0,6028818205.1565,0.02712329671658289
A1,2025-07-15,2025-07-16,AVGO,281.46,277.85,277.5722,-163.34,-1.077,1,stop,36,46.0,2.0,13.0,217.0,600,119.0,593,169.0,590,XLK,1.0,11.0,5721597019.7575,0.026012482425467866
A1,2025-07-09,2025-07-22,MSTR,415.01,400.17,420.6346,56.2,0.379,13,partial;stop,61,19.0,1.0,15.0,291.0,592,250.0,586,115.0,583,XLF,5.0,11.0,4232240443.4735003,0.03576170360224477
A1,2025-07-11,2025-07-22,GEV,546.18,534.67,550.9751,100.79,0.417,11,partial;stop,36,45.0,2.0,13.0,181.0,607,85.0,601,74.0,598,XLK,1.0,11.0,1575286505.8295,0.03546698749695229
A1,2025-07-17,2025-07-22,AVGO,283.64,279.91,279.6301,-168.56,-1.075,5,stop,36,47.0,2.0,12.0,178.0,593,113.0,586,163.0,582,XLK,1.0,11.0,5691044782.242499,0.025803290969503418
A1,2025-07-17,2025-07-22,KLAC,94.33,92.06,91.9689,-299.63,-1.041,5,stop,38,26.0,11.0,12.0,262.0,593,187.0,586,122.0,582,XLV,11.0,11.0,904730399.617,0.024035499851019264
A1,2025-06-24,2025-07-23,AMAT,178.5,175.0,186.2311,494.9,2.207,29,close<MA;partial,36,39.0,5.0,12.0,240.0,519,202.0,514,203.0,511,XLK,1.0,11.0,1211757733.0305,0.025913828506578786
A1,2025-07-25,2025-07-29,DASH,248.99,243.36,243.1166,-275.99,-1.043,4,stop,73,95.0,8.0,16.0,362.0,603,218.0,597,84.0,593,XLI,2.0,11.0,859679011.659,0.02622691429883662
A1,2025-07-28,2025-07-30,NKE,79.08,77.56,77.4824,-241.08,-1.051,2,stop,30,8.0,,,78.0,597,226.0,591,263.0,587,XLB,5.0,11.0,1491594544.4265,0.025742209704474973
A1,2025-07-24,2025-07-31,AVGO,290.83,283.5,292.0795,51.21,0.17,7,partial;stop,36,47.0,2.0,13.0,238.0,594,106.0,588,150.0,584,XLK,1.0,11.0,5062098469.539,0.02643623280620721
A1,2025-07-30,2025-07-31,MRVL,83.19,80.57,80.4894,-329.85,-1.031,1,stop,36,47.0,2.0,14.0,425.0,593,204.0,588,513.0,584,XLK,1.0,11.0,1167767925.414,0.03253009330920313
A1,2025-07-08,2025-08-01,BA,219.22,214.72,221.9592,95.91,0.609,24,close<MA;partial,37,18.0,5.0,14.0,366.0,577,154.0,573,169.0,570,XLI,2.0,11.0,1856848519.0724998,0.025177074697576074
A1,2025-07-31,2025-08-01,ORCL,256.02,253.32,247.5822,-388.18,-3.122,1,stop,73,94.0,7.0,12.0,112.0,554,55.0,548,60.0,544,XLK,1.0,11.0,2829270254.8165,0.026227499476597665
A1,2025-06-17,2025-08-04,DELL,117.09,113.51,126.6489,401.6,2.672,48,close<MA;partial,35,22.0,7.0,11.0,255.0,497,176.0,492,218.0,488,XLK,1.0,11.0,738654313.77,0.030560955728184135
A1,2025-06-24,2025-08-04,CCL,25.1,24.95,28.9072,1757.39,26.278,41,close<MA;partial,44,6.0,,,189.0,519,191.0,514,263.0,511,XLI,2.0,11.0,542116580.7635,0.02749065187527087
A1,2025-08-04,2025-08-11,DASH,253.12,248.78,256.7725,167.89,0.84,7,partial;stop,73,98.0,8.0,16.0,191.0,615,199.0,610,96.0,605,XLI,2.0,11.0,690812111.1559999,0.025082436411180364
A1,2025-08-08,2025-08-13,APH,110.49,108.5,108.3915,-226.68,-1.055,5,stop,36,53.0,2.0,16.0,136.0,666,169.0,661,57.0,655,XLK,1.0,11.0,972380346.3025,0.02646284940966333
A1,2025-08-12,2025-08-15,AVGO,310.65,304.67,304.3603,-239.02,-1.051,3,stop,36,53.0,2.0,16.0,140.0,681,111.0,676,108.0,670,XLK,1.0,11.0,4956482975.415,0.02857425735881707
A1,2025-08-08,2025-08-20,DELL,136.28,134.0,133.866,-209.68,-1.059,12,stop,35,30.0,5.0,16.0,203.0,666,152.0,661,130.0,655,XLK,1.0,11.0,629598627.79,0.028635896772023373
A1,2025-06-27,2025-08-21,SNPS,512.51,500.01,583.4834,851.66,5.677,55,close<MA;partial,73,98.0,8.0,13.0,423.0,539,250.0,534,261.0,531,XLK,1.0,11.0,667155184.4295,0.028682495586873736
A1,2025-08-26,2025-09-02,DKNG,47.45,46.78,46.7382,-180.13,-1.071,7,stop,79,5.0,,,260.0,682,156.0,677,341.0,673,XLY,3.0,11.0,461362343.5,0.03483817917678027
A1,2025-08-05,2025-09-10,BLD,394.39,390.25,419.4981,753.12,6.058,36,close<MA;partial,17,5.0,,,114.0,614,187.0,609,184.0,604,XLI,2.0,11.0,168441304.44349998,0.031439124169388474
A1,2025-09-11,2025-09-12,UAL,109.8,106.69,106.5847,-350.44,-1.034,1,stop,45,6.0,,,110.0,554,151.0,551,201.0,545,XLI,4.0,11.0,476942943.24549997,0.02830917255424213
A1,2025-09-03,2025-09-15,DHI,171.87,169.41,174.1273,160.15,0.916,12,partial;stop,15,6.0,,,187.0,594,95.0,589,192.0,585,XLI,5.0,11.0,607635837.671,0.026729235675425966
A1,2025-09-12,2025-09-25,TPR,107.63,105.56,108.9814,158.41,0.655,13,partial;stop,31,1.0,,,439.0,540,147.0,537,179.0,531,XLY,3.0,11.0,482263769.3935,0.02975829630128341
A1,2025-09-15,2025-09-25,TLN,410.41,400.05,410.6554,7.61,0.024,10,partial;stop,49,11.0,9.0,12.0,219.0,535,94.0,532,79.0,525,XLU,6.0,11.0,449735372.5915,0.03252924472404768
A1,2025-09-29,2025-09-30,RBLX,140.85,137.69,137.5573,-309.58,-1.044,1,stop,73,100.0,11.0,15.0,207.0,638,184.0,636,74.0,629,XLK,1.0,11.0,934886603.4925001,0.037560426387011875
A1,2025-08-22,2025-10-06,WYNN,113.36,111.4,124.6028,1168.91,5.725,45,close<MA;partial,70,6.0,,,215.0,659,222.0,654,198.0,649,XLY,3.0,11.0,212022439.89949998,0.02548705104914472
A1,2025-10-03,2025-10-06,TPR,117.12,114.85,114.7351,-273.91,-1.051,3,stop,31,1.0,,,252.0,675,184.0,673,215.0,667,XLY,2.0,11.0,369824679.112,0.029306536824766926
A1,2025-08-21,2025-10-10,STX,159.14,153.69,206.807,2717.08,8.753,50,close<MA;partial,35,27.0,6.0,14.0,164.0,676,63.0,671,63.0,666,XLK,1.0,11.0,534168223.742,0.03422017278067967
A1,2025-10-03,2025-10-10,UNH,362.67,356.61,364.7026,75.12,0.335,7,partial;stop,63,10.0,12.0,15.0,194.0,675,287.0,673,645.0,667,XLF,8.0,11.0,4523317146.252,0.027851824673774606
A1,2025-10-03,2025-10-10,MPWR,941.38,916.8,947.3856,84.07,0.244,7,partial;stop,36,61.0,1.0,15.0,220.0,675,222.0,673,210.0,667,XLK,1.0,11.0,431937965.4585,0.02779508738715713
A1,2025-10-10,2025-10-13,GLW,87.84,85.68,85.0249,-419.12,-1.306,3,stop,33,7.0,,,174.0,672,80.0,669,144.0,662,XLB,10.0,11.0,687569114.9775001,0.02451926300682427
A1,2025-06-16,2025-10-15,WDC,57.51,56.27,102.5242,5536.44,36.083,121,close<MA;partial,35,21.0,7.0,11.0,94.0,484,118.0,479,314.0,475,XLK,1.0,11.0,326801765.0135,0.02708856611217697
A1,2025-10-15,2025-10-17,AEM,173.67,172.29,172.1177,-118.24,-1.125,2,stop,10,26.0,2.0,16.0,197.0,752,142.0,747,320.0,740,XLB,9.0,11.0,536993100.861,0.028024172723322017
A1,2025-08-21,2025-10-22,NEM,70.36,68.9,80.2649,1654.06,6.783,62,close<MA;partial,10,21.0,2.0,14.0,125.0,676,124.0,671,84.0,666,XLB,6.0,11.0,668018223.8050001,0.02561477331001281
A1,2025-10-13,2025-10-22,ALNY,467.89,455.98,470.8567,83.14,0.249,9,partial;stop,28,61.0,7.0,15.0,360.0,718,116.0,714,146.0,707,XLV,4.0,11.0,471795833.9200001,0.025449581917347995
A1,2025-10-24,2025-10-28,NVT,102.86,102.14,102.0329,-104.57,-1.14,4,stop,35,37.0,6.0,14.0,328.0,748,193.0,743,163.0,738,XLI,7.0,11.0,191412049.647,0.03127980331084773
A1,2025-10-27,2025-10-28,AMAT,233.23,231.13,229.4503,-211.83,-1.799,1,stop,36,73.0,1.0,14.0,178.0,756,249.0,750,261.0,745,XLK,1.0,11.0,1831818924.31,0.03592436639137007
A1,2025-10-24,2025-10-29,MDB,338.29,333.54,333.2065,-193.1,-1.07,5,stop,73,106.0,8.0,14.0,300.0,748,147.0,743,151.0,738,XLK,1.0,11.0,484029700.91400003,0.036062467151295886
A1,2025-10-29,2025-10-31,AMAT,236.03,232.0,231.768,-183.08,-1.058,2,stop,36,72.0,1.0,16.0,200.0,761,255.0,754,250.0,749,XLK,1.0,11.0,1769480259.6334999,0.03458842615319715
A1,2025-10-29,2025-11-04,CAT,558.74,558.0,557.442,-29.81,-1.756,6,stop,35,39.0,8.0,16.0,198.0,761,248.0,754,202.0,749,XLI,6.0,11.0,1563504138.4395,0.025550738707471904
A1,2025-10-30,2025-11-04,PSTG,97.73,96.17,93.2716,-503.53,-2.861,5,stop,35,41.0,7.0,16.0,135.0,778,96.0,771,125.0,766,XLK,1.0,11.0,231045813.5995,0.03726495159131361
A1,2025-11-03,2025-11-04,TSLA,467.47,453.8,453.3462,-169.45,-1.033,1,stop,37,26.0,9.0,16.0,273.0,816,129.0,808,219.0,803,XLY,2.0,11.0,36678700946.4635,0.03973253701495976
A1,2025-11-03,2025-11-04,DELL,168.11,161.47,155.3145,-332.63,-1.928,1,stop,35,44.0,7.0,16.0,170.0,816,230.0,808,188.0,803,XLK,1.0,11.0,1212314240.0119998,0.039468336992288605
A1,2025-11-03,2025-11-04,NU,16.37,15.96,15.7842,-256.15,-1.45,1,stop,61,27.0,3.0,16.0,245.0,816,178.0,808,349.0,803,XLF,8.0,11.0,548976897.6415,0.029028480314425613
A1,2025-10-24,2025-11-07,SNOW,257.03,252.7,258.3433,65.83,0.304,14,partial;stop,73,106.0,8.0,14.0,138.0,748,268.0,743,232.0,738,XLK,1.0,11.0,1063846730.8635,0.03508945101901413
A1,2025-11-11,2025-11-12,NU,16.52,16.05,16.034,-359.5,-1.034,1,stop,61,25.0,3.0,20.0,307.0,891,175.0,885,355.0,877,XLF,8.0,11.0,478548167.62049997,0.029978511319733066
A1,2025-11-06,2025-11-13,VLO,176.39,172.03,177.0468,25.57,0.15,7,partial;stop,29,4.0,,,269.0,858,191.0,852,259.0,846,XLE,5.0,11.0,349125436.8395,0.028630989792298066
A1,2025-11-10,2025-11-13,CRWD,556.37,544.25,540.449,-366.09,-1.314,3,stop,73,128.0,16.0,21.0,226.0,879,209.0,873,325.0,865,XLK,2.0,11.0,1174350916.208,0.029215566217483852
A1,2025-10-30,2025-11-14,MDB,347.21,336.95,344.3624,-48.36,-0.277,15,partial;stop,73,112.0,12.0,16.0,220.0,778,154.0,771,150.0,766,XLK,1.0,11.0,421530804.5315,0.03497428025278801
A1,2025-10-23,2025-11-18,M,18.75,18.52,19.1651,289.41,1.821,26,close<MA;partial,53,8.0,,,170.0,740,98.0,734,197.0,729,XLY,4.0,11.0,144056837.6815,0.032770555287484286
A1,2025-11-14,2025-11-18,VLO,183.17,177.83,177.5323,-361.0,-1.057,4,stop,29,5.0,,,155.0,839,155.0,837,277.0,828,XLE,3.0,11.0,375903796.99,0.029142684289743433
A1,2025-11-26,2025-12-01,CRNX,45.2,44.5,44.4555,-209.99,-1.064,5,stop,,,,,363.0,913,78.0,909,194.0,902,,,,66795319.9265,0.046400256574018875
A1,2025-12-01,2025-12-02,LVS,69.35,69.07,69.0009,-63.75,-1.247,1,stop,70,9.0,,,109.0,840,232.0,836,155.0,829,XLY,5.0,11.0,348288662.00049996,0.027593306096506946
A1,2025-12-02,2025-12-03,CAT,584.57,569.06,568.4909,-160.83,-1.037,1,stop,35,41.0,6.0,21.0,494.0,820,115.0,815,149.0,808,XLI,7.0,11.0,1394042327.6265,0.028372566197574556
A1,2025-11-05,2025-12-04,PTCT,70.07,67.74,74.6142,336.27,1.953,29,close<MA;partial,28,62.0,5.0,17.0,195.0,835,157.0,827,140.0,822,XLV,2.0,11.0,65045231.34449999,0.03319954224612604
A1,2025-12-03,2025-12-04,CRL,181.13,180.0,179.82,-90.46,-1.159,1,stop,87,8.0,,,465.0,797,339.0,792,303.0,785,XLV,1.0,11.0,189371040.331,0.0356606778684702
A1,2025-12-03,2025-12-04,STLD,169.66,167.19,167.0228,-179.37,-1.068,1,stop,33,8.0,,,231.0,797,145.0,792,329.0,785,XLB,11.0,11.0,176925179.27949998,0.028208249274828033
A1,2025-12-04,2025-12-08,EXE,123.3,121.61,121.4884,-185.11,-1.072,4,stop,13,18.0,7.0,20.0,163.0,794,159.0,788,499.0,781,XLE,4.0,11.0,376697383.0085,0.03167504855504671
A1,2025-12-05,2025-12-09,KLAC,122.81,121.23,121.1108,-172.88,-1.077,4,stop,38,38.0,7.0,20.0,458.0,781,130.0,775,180.0,770,XLV,1.0,11.0,1207652670.3095,0.033301886250390954
A1,2025-12-10,2025-12-11,KLAC,124.36,122.08,121.9578,-175.67,-1.053,1,stop,38,36.0,6.0,18.0,394.0,742,127.0,736,195.0,730,XLV,2.0,11.0,1150185049.9385,0.031908029482777094
A1,2025-12-10,2025-12-12,FLS,73.29,72.04,71.9643,-178.08,-1.057,2,stop,35,40.0,9.0,18.0,329.0,742,138.0,736,158.0,730,XLI,6.0,11.0,101322626.3905,0.028229183350400873
A1,2025-12-04,2025-12-15,CAT,593.83,587.0,597.1918,70.53,0.492,11,partial;stop,35,40.0,8.0,20.0,347.0,794,98.0,788,130.0,781,XLI,5.0,11.0,1385595102.5935,0.02962248827097235
A1,2025-12-10,2025-12-15,DD,41.27,40.57,40.5294,-178.03,-1.058,5,stop,28,64.0,1.0,18.0,414.0,742,145.0,736,215.0,730,XLB,11.0,11.0,206614693.732,0.0240730474783547
A1,2025-12-09,2025-12-31,ILMN,132.28,128.19,132.9785,27.85,0.17,22,partial;stop,38,37.0,7.0,18.0,350.0,752,136.0,746,171.0,741,XLV,2.0,11.0,193674536.301,0.03094503288293135
A1,2025-12-03,2026-01-02,EXPD,148.53,145.57,149.4554,51.91,0.313,30,close<MA;partial,47,4.0,,,64.0,797,192.0,792,276.0,785,XLI,5.0,11.0,245155566.97550002,0.025558989034813108
A1,2025-12-22,2026-01-02,RVMD,81.57,78.75,78.6706,-344.79,-1.028,11,stop,28,63.0,1.0,14.0,262.0,736,20.0,733,74.0,727,XLV,1.0,11.0,195023383.56,0.03455571550097307
A1,2025-12-10,2026-01-06,TWLO,132.57,129.22,135.2618,134.47,0.802,27,close<MA;partial,73,112.0,15.0,18.0,427.0,742,162.0,736,432.0,730,XLK,1.0,11.0,242578986.75500003,0.03628811927612124
A1,2026-01-06,2026-01-07,B,46.5,46.0,45.954,-150.8,-1.093,1,stop,10,25.0,1.0,11.0,97.0,563,71.0,561,50.0,555,XLB,4.0,11.0,498427624.86,0.030393313578489185
A1,2026-01-06,2026-01-08,STX,309.24,295.41,295.1113,-339.06,-1.021,2,stop,35,26.0,6.0,11.0,110.0,563,180.0,561,68.0,555,XLK,6.0,11.0,1156004932.5844998,0.04472999310577068
A1,2026-01-06,2026-01-09,RDDT,250.25,242.15,241.9095,-350.3,-1.03,3,stop,73,86.0,11.0,11.0,125.0,563,153.0,561,130.0,555,XLK,6.0,11.0,915289906.9335,0.04479519066506533
A1,2026-01-12,2026-01-14,PAAS,56.13,55.46,55.4045,-165.23,-1.083,2,stop,10,25.0,1.0,14.0,174.0,633,70.0,631,102.0,624,XLB,2.0,11.0,326831004.9595,0.03951309169470481
A1,2026-01-06,2026-01-30,DG,139.97,139.01,141.9962,184.4,2.111,24,close<MA;partial,53,9.0,,,33.0,563,57.0,561,260.0,555,XLY,8.0,11.0,545977769.949,0.031177557325415474
A1,2025-12-10,2026-02-02,ATI,102.77,99.46,117.3617,729.45,4.406,54,close<MA;partial,33,8.0,,,419.0,742,137.0,736,328.0,730,XLB,11.0,11.0,118352529.56899998,0.032215562848881725
A1,2026-02-03,2026-02-04,EL,120.39,116.92,115.884,-220.81,-1.297,1,stop,28,66.0,4.0,21.0,233.0,929,217.0,927,288.0,921,XLB,1.0,11.0,398529189.7145,0.028853081427350786
A1,2026-01-05,2026-02-05,AMAT,276.4,276.12,300.1716,1069.9,86.106,31,close<MA;partial,36,55.0,2.0,11.0,296.0,531,122.0,529,156.0,522,XLK,6.0,11.0,1597190019.4015,0.024898865996263442
A1,2026-02-03,2026-02-06,KNX,59.95,59.01,58.8211,-204.31,-1.201,3,stop,42,6.0,,,240.0,929,109.0,927,222.0,921,XLI,4.0,11.0,209864957.871,0.033215341611297085
A1,2026-01-06,2026-02-10,MCHP,70.63,70.56,74.6742,731.9,57.308,35,close<MA;partial,36,55.0,3.0,11.0,223.0,563,306.0,561,385.0,555,XLK,6.0,11.0,503499915.96599996,0.027117957699739043
A1,2026-04-10,2026-04-13,MSGS,332.46,328.97,328.643,-145.13,-1.094,3,stop,79,7.0,,,418.0,950,187.0,946,151.0,942,XLY,10.0,11.0,75609504.63976331,0.027903011924313277
A1,2026-04-09,2026-04-15,JCI,140.78,138.59,138.4515,-207.29,-1.063,6,stop,35,50.0,6.0,22.0,332.0,949,201.0,944,260.0,940,XLI,5.0,11.0,477025528.5914195,0.02734540953425151
A1,2026-04-13,2026-04-15,PWR,593.17,582.25,581.6677,-241.6,-1.053,2,stop,17,5.0,,,389.0,921,102.0,915,215.0,911,XLI,4.0,11.0,628343831.524133,0.03440194530933314
A1,2026-04-13,2026-04-17,KGS,61.54,60.8,61.0889,-93.69,-0.61,4,partial;stop,,,,,249.0,921,41.0,915,80.0,911,,,,65020581.446431555,0.029900115757654645
A1,2026-04-13,2026-04-20,XENE,59.49,57.64,59.4535,-7.49,-0.022,7,partial;stop,,,,,544.0,921,101.0,915,133.0,911,,,,76428322.8825535,0.03529720039123292
A1,2026-04-17,2026-04-20,ROIV,29.72,29.0,28.971,-176.69,-1.04,3,stop,28,69.0,6.0,20.0,532.0,944,189.0,939,79.0,934,XLV,11.0,11.0,147054620.58019996,0.03196036208206632
A1,2026-04-21,2026-04-22,STNG,78.37,75.13,75.0509,-172.51,-1.023,1,stop,44,9.0,,,414.0,918,143.0,912,223.0,906,XLI,6.0,11.0,89237442.35263322,0.04137238086498886
A1,2026-04-10,2026-04-24,VSNT,38.94,38.49,39.2164,90.2,0.625,14,partial;stop,,,,,313.0,950,265.0,946,,942,,,,86687620.71615906,0.032678907015079285
A1,2026-04-20,2026-04-24,CZR,28.07,27.22,27.7922,-55.45,-0.325,4,partial;stop,70,7.0,,,740.0,948,371.0,942,338.0,936,XLY,9.0,11.0,107694600.05866198,0.030219364339170985
A1,2026-04-16,2026-04-27,ULS,91.1,88.0,89.6203,-79.96,-0.477,11,partial;stop,,,,,448.0,945,295.0,939,293.0,935,,,,79976936.6960409,0.03411439919299106
A1,2026-04-30,2026-05-01,IMO,133.5,130.07,127.1927,-612.14,-1.836,1,stop,,,,,662.0,911,163.0,905,177.0,899,,,,68268220.70035638,0.025741964766171643
A1,2026-05-01,2026-05-04,TIGO,85.2,83.78,83.4265,-215.77,-1.25,3,stop,48,18.0,11.0,20.0,296.0,937,130.0,932,92.0,926,XLC,10.0,11.0,103851784.08621287,0.03404631005570742
A1,2026-05-04,2026-05-05,EBAY,109.25,108.48,107.3925,-220.94,-2.425,1,stop,73,131.0,14.0,19.0,329.0,931,299.0,925,474.0,919,XLI,5.0,11.0,574582120.0627916,0.03460867474369319
A1,2026-05-01,2026-05-06,CE,68.84,67.08,63.4015,-532.85,-3.091,5,stop,28,68.0,4.0,20.0,573.0,937,71.0,932,115.0,926,XLB,6.0,11.0,136905078.15637487,0.04225961380976426
A1,2026-04-29,2026-05-07,CVE,27.91,27.81,28.3742,210.31,4.764,8,partial;stop,13,29.0,2.0,19.0,648.0,925,90.0,919,104.0,913,XLE,1.0,11.0,241691441.13044935,0.02762006795794686
A1,2026-05-01,2026-05-07,GSAT,82.63,80.81,82.1578,-44.63,-0.261,6,partial;stop,48,18.0,11.0,20.0,166.0,937,180.0,932,57.0,926,XLC,10.0,11.0,181574966.09931034,0.02800313761524087
A1,2026-05-07,2026-05-08,VRSN,278.97,274.72,274.4453,-203.55,-1.065,1,stop,73,136.0,12.0,21.0,682.0,985,326.0,980,444.0,975,XLK,1.0,11.0,229519091.55803603,0.027923763002639435
A1,2026-05-07,2026-05-08,CRUS,175.95,170.48,170.3102,-349.71,-1.031,1,stop,36,85.0,1.0,21.0,337.0,985,237.0,980,321.0,975,XLK,1.0,11.0,112665006.49521728,0.03108855680012061
A1,2026-05-14,2026-05-15,ARES,127.95,124.1,123.9759,-174.98,-1.032,1,stop,62,28.0,13.0,23.0,346.0,1052,704.0,1048,811.0,1041,XLF,9.0,11.0,377275509.8650765,0.04236483510041258
A1,2026-05-14,2026-05-18,IBKR,87.46,85.31,85.2247,-176.72,-1.04,4,stop,62,28.0,13.0,23.0,322.0,1052,357.0,1048,401.0,1041,XLF,9.0,11.0,362273990.97466075,0.02862225570328995
A1,2026-05-14,2026-05-19,APO,135.48,131.96,131.823,-175.31,-1.037,5,stop,62,28.0,13.0,23.0,257.0,1052,468.0,1048,591.0,1041,XLF,9.0,11.0,513385600.90679085,0.03329666587900787
A1,2026-05-15,2026-05-19,SAIA,462.94,446.09,445.6439,-172.99,-1.026,4,stop,42,5.0,,,244.0,1058,293.0,1054,171.0,1047,XLI,6.0,11.0,201314470.236936,0.045651555228086615
A1,2026-04-17,2026-05-20,PWR,599.6,584.58,708.331,1196.05,7.24,33,close<MA;partial,17,5.0,,,547.0,944,121.0,939,226.0,934,XLI,6.0,11.0,593280488.255802,0.033410994325529575
A1,2026-05-01,2026-05-21,CASY,824.43,821.0,831.6844,108.76,2.112,20,partial;stop,55,7.0,,,305.0,937,140.0,932,152.0,926,XLY,8.0,11.0,619518225.4160823,0.024459100744823905
A1,2026-05-20,2026-05-21,SAIA,465.09,452.46,452.0075,-340.13,-1.036,1,stop,42,6.0,,,408.0,1040,288.0,1036,146.0,1028,XLI,9.0,11.0,183963126.30189925,0.044729359118690484
A1,2026-05-20,2026-05-27,RVMD,151.58,148.02,151.9436,29.7,0.102,7,partial;stop,28,70.0,8.0,22.0,401.0,1040,94.0,1036,57.0,1028,XLV,10.0,11.0,410012683.3422704,0.04503357159605833
A1,2026-05-26,2026-05-28,KLAC,193.86,191.43,191.2411,-170.53,-1.079,2,stop,38,59.0,10.0,22.0,406.0,1038,234.0,1034,192.0,1026,XLV,11.0,11.0,1946958465.0205352,0.03874501786372335
A1,2026-05-27,2026-05-28,JBHT,269.27,266.96,266.693,-118.49,-1.116,1,stop,42,6.0,,,342.0,1042,285.0,1036,196.0,1028,XLI,7.0,11.0,241681071.52545422,0.030725697173364257
A1,2026-05-22,2026-06-01,TXN,310.6,303.0,297.0846,-540.63,-1.778,10,stop,36,90.0,1.0,21.0,83.0,1048,161.0,1044,114.0,1036,XLK,1.0,11.0,2266213173.75266,0.03160293147759522
A1,2026-05-29,2026-06-01,EVR,349.98,338.8,336.2434,-398.35,-1.228,3,stop,62,25.0,16.0,23.0,567.0,1036,454.0,1030,517.0,1022,XLF,7.0,11.0,168686809.59300873,0.031954854574308855
A1,2026-06-01,2026-06-03,CNC,60.82,59.47,59.4105,-174.87,-1.044,2,stop,63,14.0,7.0,23.0,371.0,1022,206.0,1016,244.0,1007,XLF,5.0,11.0,307722078.6659947,0.031116696882741546
A1,2026-06-02,2026-06-03,EVR,352.97,342.48,342.1375,-173.36,-1.033,1,stop,62,24.0,15.0,23.0,382.0,1025,420.0,1020,511.0,1010,XLF,4.0,11.0,158606198.83442518,0.033264912225822355
