cut,is_rank,seed,p_entry,k_atr,is_net_pct,is_net_after_cost_pct,is_trades,is_pf,is_win_pct,is_maxdd_pct,oos_net_pct,oos_top50,oos_systematic256
daily,381,109,0.06,1.0,48.01855276621867,32.76555852614271,109,1.2959204502309993,25.68807339449541,-28.931128232296643,,0,0
daily,382,55,0.1,2.0,47.978947874825415,40.24418637952856,54,1.5741103078541363,29.62962962962963,-20.704607514010043,,0,0
daily,383,69,0.04,2.0,47.915296686879394,42.16262208266639,40,1.780220411722039,32.5,-28.628606829843307,,0,0
daily,384,99,0.06,2.0,47.85120603800266,41.39136519965842,45,1.6910569150923345,31.11111111111111,-22.228565815450118,,0,0
daily,385,122,0.1,1.0,47.81624366136192,29.69504119049975,131,1.2494149591213215,25.19083969465649,-38.52420088740357,192.9108900077257,0,1
daily,386,103,0.06,1.5,47.689545256711206,38.713953777252044,63,1.4870696166344668,28.571428571428573,-24.377622932859833,,0,0
daily,387,105,0.04,2.5,47.49619861318766,44.33739623203028,22,2.5367543938316905,40.90909090909091,-12.416113603964563,,0,0
daily,388,81,0.06,2.0,47.46255552146093,40.31518874130868,50,1.6197118775181096,30.0,-15.160384902466062,,0,0
daily,389,62,0.1,2.0,47.458596835715916,41.015476064479905,45,1.6811286924319284,31.11111111111111,-21.142155120895357,,0,0
daily,390,27,0.06,2.5,47.326102558018746,42.16406482641668,36,1.8744491244001333,33.333333333333336,-17.18623354767306,,0,0
daily,391,3,0.1,1.0,47.301615683643774,29.761555174280208,127,1.253629922500406,25.19685039370079,-36.52348019551938,,0,0
daily,392,20,0.1,2.0,47.271950814269445,41.40211918517724,41,1.7625656387904323,31.70731707317073,-18.485456055182446,,0,0
daily,393,19,0.04,1.0,47.25450877472637,37.6142944755808,68,1.4494238590737798,27.941176470588236,-14.042107469286458,73.98378032545656,0,1
daily,394,70,0.04,2.0,47.11083397781468,42.52579995566448,32,1.9993492310804029,34.375,-18.908127097300543,,0,0
daily,395,3,0.06,2.0,47.110816795787414,39.98016589540641,50,1.6150255258382258,30.0,-15.49988704616193,,0,0
daily,396,15,0.06,1.5,47.103895199585224,38.71778894201625,59,1.5148466787393826,28.8135593220339,-19.11602120435597,,0,0
daily,397,9,0.06,2.0,47.043170542324674,41.18226296160312,41,1.7604295437583575,31.70731707317073,-19.62700416860962,,0,0
daily,398,62,0.02,1.0,47.036081004948336,41.88382273585036,36,1.856705516023679,33.333333333333336,-9.77191197444347,,0,0
daily,399,107,0.06,1.0,47.004034365739834,33.181280215440665,99,1.313697051602024,26.262626262626263,-33.37370089930154,,0,0
daily,400,69,0.1,1.5,46.95130695787091,36.64494039393011,73,1.4199406720390153,27.397260273972602,-19.730717672047938,,0,0
daily,401,123,0.1,1.5,46.92697655803091,34.990409635004596,85,1.3584232485448084,27.058823529411764,-31.065597581644354,83.66472344645626,0,1
daily,402,117,0.02,1.0,46.8306213455129,41.82714817413733,35,1.8549580624510038,34.285714285714285,-15.646455981182338,,0,0
daily,403,103,0.06,1.0,46.68130530665957,33.422022574612086,95,1.3256226505562358,26.31578947368421,-31.582117449309642,,0,0
daily,404,51,0.06,2.5,46.59848959190172,41.46121853732956,36,1.8545600331026308,33.333333333333336,-13.804353427260441,,0,0
daily,405,79,0.04,1.0,46.464673483041864,36.191847802533594,73,1.4129120869530414,27.397260273972602,-25.331960886593397,,0,0
daily,406,39,0.06,2.0,46.461934049659526,40.62360653982551,41,1.7468827833066678,31.70731707317073,-16.62522378698502,,0,0
daily,407,89,0.02,2.0,46.44770634470954,41.88276214309408,32,1.9904761904761907,34.375,-13.841306659321951,,0,0
daily,408,41,0.04,1.0,46.313536604371386,35.37173200827648,78,1.3874658284598687,26.923076923076923,-14.14865823018956,,0,0
daily,409,42,0.06,1.5,46.21997564434965,36.23651459092958,71,1.4155809327039142,28.169014084507044,-34.26989359707191,38.650139742835535,0,1
daily,410,33,0.06,2.0,46.21382071852223,39.6841213007584,46,1.6606862868162124,30.434782608695652,-15.185876818897714,,0,0
daily,411,89,0.1,1.5,46.20272454092542,36.63039299342936,68,1.4400912646105288,27.941176470588236,-28.61448209051276,,0,0
daily,412,100,0.06,1.5,46.182104718568716,35.92890178957382,73,1.4120914769258528,27.397260273972602,-23.379142466205938,,0,0
daily,413,101,0.06,1.5,46.139937401347254,36.43505296729212,69,1.4375391451552897,27.536231884057973,-23.414878032895793,,0,0
daily,414,12,0.1,2.0,46.01581465439975,39.49479685293738,46,1.659329338199614,30.434782608695652,-18.683429225847593,,0,0
daily,415,39,0.1,1.5,45.89945188562909,33.911420356955446,86,1.351408919725086,26.74418604651163,-29.89058887130479,,0,0
daily,416,120,0.1,1.0,45.89458747078565,28.52113738322317,127,1.2492130395048702,25.19685039370079,-25.365391979577222,,0,0
daily,417,109,0.04,1.0,45.890332834856665,35.65730700166285,73,1.4095063565144677,27.397260273972602,-19.429667361762693,43.671408621057914,0,1
daily,418,39,0.06,2.5,45.88151269942393,40.7686579571626,36,1.8369115451386264,33.333333333333336,-12.039967854551525,,0,0
daily,419,123,0.06,2.0,45.82395120979741,39.31128016660548,46,1.6538046183469877,30.434782608695652,-18.342900333064847,,0,0
daily,420,81,0.02,1.0,45.805733827835084,38.1824291803847,54,1.5439286469318043,29.62962962962963,-16.62522378698499,,0,0
daily,421,48,0.06,1.0,45.789596980615755,32.0797525209781,99,1.305142878630286,26.262626262626263,-32.995270351264494,,0,0
daily,422,113,0.04,2.5,45.73526108363477,41.19179667376274,32,1.964611382955505,34.375,-11.785601024527582,,0,0
daily,423,74,0.1,2.0,45.69334416669286,37.386357025608355,59,1.5005296424263188,28.8135593220339,-20.98601987981147,,0,0
daily,424,34,0.06,2.5,45.65444958903093,41.11342023165714,32,1.9614880877543392,34.375,-16.919521559229022,,0,0
daily,425,17,0.04,2.5,45.64948663347679,42.38592904590015,23,2.4307671233411843,39.130434782608695,-6.0952618919994705,64.21444712669711,0,1
daily,426,100,0.1,1.0,45.630651344971554,29.320060547042015,119,1.2626976763462927,25.210084033613445,-20.15977205432059,,0,0
daily,427,12,0.06,1.5,45.62830153972297,36.639282887196934,64,1.46524132352678,28.125,-33.241445213082145,,0,0
daily,428,40,0.06,2.5,45.5701418462442,41.0316611593702,32,1.9598344776516297,34.375,-13.848767768778092,,0,0
daily,429,109,0.1,1.5,45.561209235435896,35.4865478278648,72,1.4097474515337378,27.77777777777778,-24.653379599058933,,0,0
daily,430,86,0.04,1.5,45.521759492637706,36.812608333265764,62,1.4659664757129376,29.032258064516128,-19.060928116755683,,0,0
daily,431,60,0.06,2.5,45.4638316294941,42.204211169016205,23,2.407624894998458,39.130434782608695,-5.8817698709078154,,0,0
daily,432,61,0.02,1.5,45.453650540826665,39.65454044609449,41,1.7274770645144006,31.70731707317073,-15.100574800582567,,0,0
daily,433,26,0.04,1.5,45.35817745107871,37.62014050016971,55,1.5381132362364016,29.09090909090909,-21.828277246426243,34.61800567610835,0,1
daily,434,33,0.06,2.5,45.341544360906674,42.084599613850784,23,2.419971725103388,39.130434782608695,-11.41576191360002,,0,0
daily,435,35,0.04,2.0,45.26370939219571,40.03168460348028,37,1.8124307596624258,32.432432432432435,-11.909776980683906,,0,0
daily,436,56,0.02,1.5,45.24750227622676,40.156253839408016,36,1.8225794762396472,33.333333333333336,-15.07336695131597,,0,0
daily,437,45,0.04,1.0,45.164173716624354,34.172912865726765,79,1.3769620985773494,26.582278481012658,-16.88340446796103,,0,0
daily,438,21,0.04,2.0,44.96490953697298,39.74339730764282,37,1.8098026120689468,32.432432432432435,-16.70279910297039,,0,0
daily,439,91,0.1,1.0,44.9138456674963,26.51093326845031,136,1.230663944999346,25.0,-23.423290188795264,,0,0
daily,440,77,0.02,1.0,44.86890206617122,37.7068380522936,51,1.5757225161451895,29.41176470588235,-14.92369774182144,,0,0
daily,441,21,0.02,2.0,44.72055456065973,40.77046010232406,28,2.11195753823267,35.714285714285715,-14.923697741821428,13.234173636591184,0,1
daily,442,29,0.02,2.5,44.70999593121523,40.760137260520345,28,2.102957081557842,35.714285714285715,-15.219164535692386,,0,0
daily,443,2,0.1,1.5,44.70682529322436,34.69045321499831,72,1.4026433018503368,27.77777777777778,-31.12039640861719,,0,0
daily,444,23,0.02,2.0,44.6923924070306,40.180415583676066,32,1.9337435461188603,34.375,-23.150557886440804,,0,0
daily,445,10,0.1,2.0,44.622217938955465,37.47217015260591,51,1.574975406136039,29.41176470588235,-23.266019101731107,,0,0
daily,446,28,0.1,2.0,44.578448069744915,39.370514039554806,37,1.8044354001530845,32.432432432432435,-20.170549456159414,,0,0
